"cancer","normal","names","model"
0.582236842105263,0.582236842105263,"Otu00367","RBF_SVM"
0.582184834616185,0.582184834616185,"Otu00110","RBF_SVM"
0.580585604327023,0.580585604327023,"Otu00050","RBF_SVM"
0.580247555648013,0.580247555648013,"Otu00014","RBF_SVM"
0.769151757853131,0.769151757853131,"fit_result","RBF_SVM"
0.595394736842105,0.595394736842105,"Otu00058","RBF_SVM"
0.586176409402954,0.586176409402954,"Otu00110","RBF_SVM"
0.585149261493655,0.585149261493655,"Otu00231","RBF_SVM"
0.584941231537341,0.584941231537341,"Otu00018","RBF_SVM"
0.583966091117121,0.583966091117121,"Otu00659","RBF_SVM"
0.583146973164136,0.583146973164136,"Otu00002","RBF_SVM"
0.582548887039734,0.582548887039734,"Otu00130","RBF_SVM"
0.58001352194716,0.58001352194716,"Otu00822","RBF_SVM"
0.577400145620969,0.577400145620969,"Otu00128","RBF_SVM"
0.762767838568754,0.762767838568754,"fit_result","RBF_SVM"
0.599789369669232,0.599789369669232,"Otu00002","RBF_SVM"
0.596330871645517,0.596330871645517,"Otu00058","RBF_SVM"
0.594926669440399,0.594926669440399,"Otu00361","RBF_SVM"
0.594406594549615,0.594406594549615,"Otu00109","RBF_SVM"
0.59292438111088,0.59292438111088,"Otu00367","RBF_SVM"
0.587112544206366,0.587112544206366,"Otu00128","RBF_SVM"
0.584564177241523,0.584564177241523,"Otu00018","RBF_SVM"
0.584070106095278,0.584070106095278,"Otu00005","RBF_SVM"
0.582704909506969,0.582704909506969,"Otu00822","RBF_SVM"
0.75793114208446,0.75793114208446,"fit_result","RBF_SVM"
0.604899105471188,0.604899105471188,"Otu00002","RBF_SVM"
0.599386311628875,0.599386311628875,"Otu00058","RBF_SVM"
0.592222280008321,0.592222280008321,"Otu00004","RBF_SVM"
0.589127834408155,0.589127834408155,"Otu00361","RBF_SVM"
0.588451737050135,0.588451737050135,"Otu00367","RBF_SVM"
0.588191699604743,0.588191699604743,"Otu00128","RBF_SVM"
0.587099542334096,0.587099542334096,"Otu00003","RBF_SVM"
0.584577179113792,0.584577179113792,"Otu00822","RBF_SVM"
0.583042958185979,0.583042958185979,"Otu00108","RBF_SVM"
0.766642396505097,0.766642396505097,"fit_result","RBF_SVM"
0.596707925941336,0.596707925941336,"Otu00002","RBF_SVM"
0.59161119201165,0.59161119201165,"Otu00822","RBF_SVM"
0.590636051591429,0.590636051591429,"Otu00659","RBF_SVM"
0.590506032868733,0.590506032868733,"Otu00058","RBF_SVM"
0.588438735177866,0.588438735177866,"Otu00044","RBF_SVM"
0.585357291449969,0.585357291449969,"Otu00367","RBF_SVM"
0.584109111712087,0.584109111712087,"Otu00014","RBF_SVM"
0.583472019970876,0.583472019970876,"Otu00005","RBF_SVM"
0.582964946952361,0.582964946952361,"Otu00003","RBF_SVM"
0.787146349074267,0.787146349074267,"fit_result","RBF_SVM"
0.610567921780736,0.610567921780736,"Otu00058","RBF_SVM"
0.601102558768463,0.601102558768463,"Otu00002","RBF_SVM"
0.590232993551071,0.590232993551071,"Otu00659","RBF_SVM"
0.58927085500312,0.58927085500312,"Otu00367","RBF_SVM"
0.586748491782817,0.586748491782817,"Otu00110","RBF_SVM"
0.586046390680258,0.586046390680258,"Otu00822","RBF_SVM"
0.580221551903474,0.580221551903474,"Otu00264","RBF_SVM"
0.579961514458082,0.579961514458082,"Otu00361","RBF_SVM"
0.57870033284793,0.57870033284793,"Otu00018","RBF_SVM"
0.774989598502184,0.774989598502184,"fit_result","RBF_SVM"
0.612024131474932,0.612024131474932,"Otu00002","RBF_SVM"
0.602246723528188,0.602246723528188,"Otu00004","RBF_SVM"
0.597019970875806,0.597019970875806,"Otu00058","RBF_SVM"
0.596473892240483,0.596473892240483,"Otu00822","RBF_SVM"
0.593808508425213,0.593808508425213,"Otu00155","RBF_SVM"
0.593626482213439,0.593626482213439,"Otu00005","RBF_SVM"
0.593327439151238,0.593327439151238,"Otu00015","RBF_SVM"
0.582652902017891,0.582652902017891,"Otu00021","RBF_SVM"
0.582431870189307,0.582431870189307,"Otu00110","RBF_SVM"
0.773520386935719,0.773520386935719,"fit_result","RBF_SVM"
0.626092157270647,0.626092157270647,"Otu00058","RBF_SVM"
0.61110099854379,0.61110099854379,"Otu00002","RBF_SVM"
0.602493759101311,0.602493759101311,"Otu00109","RBF_SVM"
0.596252860411899,0.596252860411899,"Otu00128","RBF_SVM"
0.592404306220096,0.592404306220096,"Otu00264","RBF_SVM"
0.590441023507385,0.590441023507385,"Otu00085","RBF_SVM"
0.585448304555856,0.585448304555856,"Otu00185","RBF_SVM"
0.582197836488454,0.582197836488454,"Otu00044","RBF_SVM"
0.582106823382567,0.582106823382567,"Otu00283","RBF_SVM"
0.760960578323279,0.760960578323279,"fit_result","RBF_SVM"
0.605744227168712,0.605744227168712,"Otu00002","RBF_SVM"
0.59423757021011,0.59423757021011,"Otu00822","RBF_SVM"
0.590350010401498,0.590350010401498,"Otu00058","RBF_SVM"
0.58863376326191,0.58863376326191,"Otu00128","RBF_SVM"
0.586813501144165,0.586813501144165,"Otu00659","RBF_SVM"
0.58434314541294,0.58434314541294,"Otu00004","RBF_SVM"
0.57935042646141,0.57935042646141,"Otu00012","RBF_SVM"
0.577153110047847,0.577153110047847,"Otu00361","RBF_SVM"
0.575540877886416,0.575540877886416,"Otu00014","RBF_SVM"
0.764770126898273,0.764770126898273,"fit_result","RBF_SVM"
0.623530788433534,0.623530788433534,"Otu00058","RBF_SVM"
0.602038693571874,0.602038693571874,"Otu00002","RBF_SVM"
0.594796650717703,0.594796650717703,"Otu00128","RBF_SVM"
0.594029540253797,0.594029540253797,"Otu00361","RBF_SVM"
0.59291137923861,0.59291137923861,"Otu00109","RBF_SVM"
0.592391304347826,0.592391304347826,"Otu00110","RBF_SVM"
0.590389016018307,0.590389016018307,"Otu00822","RBF_SVM"
0.586865508633243,0.586865508633243,"Otu00659","RBF_SVM"
0.585162263365925,0.585162263365925,"Otu00121","RBF_SVM"
0.778799147077179,0.778799147077179,"fit_result","RBF_SVM"
0.599061264822134,0.599061264822134,"Otu00002","RBF_SVM"
0.597345017682546,0.597345017682546,"Otu00822","RBF_SVM"
0.592391304347826,0.592391304347826,"Otu00058","RBF_SVM"
0.592365300603287,0.592365300603287,"Otu00021","RBF_SVM"
0.586605471187851,0.586605471187851,"Otu00110","RBF_SVM"
0.583823070522155,0.583823070522155,"Otu00264","RBF_SVM"
0.583159975036405,0.583159975036405,"Otu00367","RBF_SVM"
0.58133971291866,0.58133971291866,"Otu00361","RBF_SVM"
0.578622321614312,0.578622321614312,"Otu00044","RBF_SVM"
0.787588412731433,0.787588412731433,"fit_result","RBF_SVM"
0.613935406698565,0.613935406698565,"Otu00058","RBF_SVM"
0.597618057000208,0.597618057000208,"Otu00109","RBF_SVM"
0.593353442895777,0.593353442895777,"Otu00822","RBF_SVM"
0.59158518826711,0.59158518826711,"Otu00002","RBF_SVM"
0.589127834408155,0.589127834408155,"Otu00005","RBF_SVM"
0.58466819221968,0.58466819221968,"Otu00003","RBF_SVM"
0.58465519034741,0.58465519034741,"Otu00185","RBF_SVM"
0.582392864572498,0.582392864572498,"Otu00283","RBF_SVM"
0.581547742874974,0.581547742874974,"Otu00361","RBF_SVM"
0.768670688579155,0.768670688579155,"fit_result","RBF_SVM"
0.630265758269191,0.630265758269191,"Otu00002","RBF_SVM"
0.610229873101727,0.610229873101727,"Otu00058","RBF_SVM"
0.597058976492615,0.597058976492615,"Otu00822","RBF_SVM"
0.595550759309341,0.595550759309341,"Otu00128","RBF_SVM"
0.591338152693988,0.591338152693988,"Otu00108","RBF_SVM"
0.588737778240067,0.588737778240067,"Otu00361","RBF_SVM"
0.586215415019763,0.586215415019763,"Otu00110","RBF_SVM"
0.58499323902642,0.58499323902642,"Otu00005","RBF_SVM"
0.584928229665072,0.584928229665072,"Otu00367","RBF_SVM"
