eta,max_depth,gamma,colsample_bytree,min_child_weight,subsample,nrounds,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
1,8,0,0.8,1,0.6,500,0.5798960964448769,0.514966966966967,0.6020720092915215,0.06402751693296756,0.08705523980319686,0.08138826089509138,XGBoost
1,8,0,0.8,1,0.7,500,0.5830762556982069,0.5122642642642643,0.6086840882694541,0.06066824968511035,0.0903370902112948,0.08093185589099261,XGBoost
0.001,8,0,0.8,1,0.4,500,0.645316170700317,0.42363363363363365,0.8066225319396051,0.052881693774938655,0.07495682370732576,0.06736095234123685,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6463716721948429,0.4203243243243243,0.810281068524971,0.05308358713266125,0.07596904218527392,0.06487849644409349,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6421122568561592,0.4158903903903904,0.8133252032520325,0.053150797566421756,0.07924486312623309,0.064773254741508135,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6359996769417501,0.4135015015015015,0.8068536585365854,0.054118896181409984,0.08106491066118782,0.0655975511530433,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6413393419551956,0.47796396396396396,0.725226480836237,0.05322220504401755,0.07651138322367705,0.07217808964683295,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6448366973245022,0.4767732732732733,0.7299547038327526,0.051432937438015476,0.07730781061797871,0.06831687728094721,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6431030490420734,0.4754984984984985,0.7349535423925668,0.051831401571838985,0.07601636693690318,0.07208143221246877,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6411866073390463,0.4707852852852853,0.7371149825783972,0.05235367581555762,0.08043050975813498,0.0673183259481997,XGBoost
0.1,8,0,0.8,1,0.4,500,0.5988404685172978,0.500015015015015,0.6429616724738676,0.05635525770398702,0.07784856183286679,0.07808966253497643,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6021822580420142,0.49813363363363367,0.6478269454123112,0.05463895568763876,0.08043646110233434,0.07503940272041534,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6061383386871192,0.4924744744744745,0.6538443670150987,0.05414223931825365,0.08054632887226545,0.07757198981425503,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6085138064894162,0.49294444444444446,0.6585110336817654,0.053287863258633425,0.07795202998139965,0.06948360606735371,XGBoost
1,8,0,0.8,1,0.4,500,0.5436743812627959,0.5024204204204205,0.5611893147502903,0.06579292039912872,0.08486229710676475,0.08137317666556972,XGBoost
1,8,0,0.8,1,0.5,500,0.5502107272778004,0.5026171171171171,0.5702706155632985,0.06238889913816307,0.08140219385911608,0.08540764399470183,XGBoost
1,8,0,0.8,1,0.6,500,0.5569310285895652,0.5018123123123123,0.5821428571428572,0.06092028381476844,0.08296299929019177,0.08166129616464168,XGBoost
1,8,0,0.8,1,0.7,500,0.5642621977378075,0.5009954954954955,0.5922659698025552,0.060255429968420586,0.08071805652612668,0.07488832721814849,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6871512706085877,0.46804054054054056,0.7990418118466899,0.05463700572996064,0.08522158143012563,0.07236560104332282,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6892091525323233,0.4613528528528529,0.8054599303135889,0.05467917732638584,0.08363862185563045,0.07149513062953892,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6880237275603129,0.45627327327327327,0.8061974448315912,0.055230523005952756,0.08507813166722739,0.0704104363536201,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6838597037804355,0.45152102102102104,0.8049639953542392,0.055205327121382056,0.08417933994281965,0.07042871900943665,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6826158152926446,0.5173408408408409,0.7418943089430894,0.053805837614326876,0.08470052883269732,0.06890737586358102,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6855390782768832,0.5099324324324325,0.7522009291521486,0.05213365490666672,0.08613017863813707,0.0696821872723422,XGBoost
0.01,8,0,0.8,1,0.6,500,0.687314053600639,0.5053243243243243,0.7566480836236934,0.05252017480485742,0.08570203840656829,0.07072728279752309,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6880465727051093,0.5012987987987988,0.7613588850174215,0.052857708669090155,0.08615657310488371,0.06757142508168557,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6311768780976098,0.529006006006006,0.6628385598141696,0.05509443151547067,0.08288389073527151,0.07507850418136318,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6446979697467502,0.533481981981982,0.6729186991869919,0.05514586266773373,0.07831368624744625,0.07733928104684026,XGBoost
0.1,8,0,0.8,1,0.6,500,0.650689463854098,0.5314624624624624,0.6838373983739837,0.05360376706511717,0.08023220139323943,0.07582539244411587,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6573508822411261,0.5325195195195195,0.6911997677119628,0.053873782726194384,0.07904979017338966,0.07584719047781845,XGBoost
1,8,0,0.8,1,0.4,500,0.5626684179824424,0.5111606606606607,0.5838443670150987,0.0629029087573141,0.08827428974226617,0.0777034197439837,XGBoost
1,8,0,0.8,1,0.5,500,0.5729957662366199,0.5124354354354355,0.5949337979094077,0.0625469137442068,0.08366152395880669,0.0780986492863132,XGBoost
1,8,0,0.8,1,0.6,500,0.5848414573109695,0.5210825825825826,0.5990011614401859,0.062147992029254626,0.08680676869409328,0.07391504912486753,XGBoost
1,8,0,0.8,1,0.7,500,0.5934027668783767,0.5234024024024024,0.6130603948896632,0.057123693962124786,0.07840058670709929,0.0779778758221227,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6744448533899754,0.455,0.7889291521486643,0.053858327480754274,0.08716565065182878,0.07362660008151721,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6745999727950948,0.4548018018018018,0.7902729384436702,0.05245778941329946,0.08901664078351738,0.07342343214500606,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6714131186936065,0.4525510510510511,0.7891289198606272,0.05239122204649135,0.08927735221733758,0.07282944505754958,XGBoost
0.001,8,0,0.8,1,0.7,500,0.66478901026462,0.45036786786786787,0.7851672473867596,0.05190408042145784,0.08704059665142783,0.07114158655144258,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6763106992009431,0.5103258258258259,0.7360092915214866,0.052288212141837154,0.07989165563871442,0.07014191834407887,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6756341437256072,0.5082327327327327,0.7422857142857143,0.05042485303232313,0.08271233646921373,0.06980056410965219,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6730133792328914,0.5058768768768769,0.7394262485481997,0.05070330020859563,0.08113265829858023,0.06929346934816231,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6710825189300799,0.5038138138138138,0.7425261324041812,0.05070626209862082,0.08503168268809305,0.07046111434907323,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6417194005852542,0.5346081081081081,0.6732659698025552,0.05467462871915278,0.0800717231710109,0.07149267644444432,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6422338514472661,0.5279714714714715,0.6776457607433217,0.05468121340684252,0.07963125351200473,0.07403375097923834,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6466570891448941,0.529972972972973,0.6800929152148665,0.05455236976006139,0.0860751645771066,0.07264551514944019,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6430901397913593,0.5243513513513514,0.682369337979094,0.05250679226110796,0.08249942986192599,0.07691519430887832,XGBoost
1,8,0,0.8,1,0.4,500,0.5706819236483871,0.5163138138138138,0.585130081300813,0.061280857859463495,0.0808976615003523,0.07981224546747927,XGBoost
1,8,0,0.8,1,0.5,500,0.5789916161806405,0.5171261261261262,0.595527293844367,0.06216902001044849,0.08457513780227219,0.07717760581085482,XGBoost
1,8,0,0.8,1,0.6,500,0.5819680420838957,0.5197672672672673,0.6020801393728223,0.059166935527281875,0.08728349313956517,0.07882402516030382,XGBoost
1,8,0,0.8,1,0.7,500,0.5929793077049175,0.5201666666666667,0.6118106852497096,0.062275677231372104,0.08320428247585626,0.08110910678996726,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6593772256577135,0.4519744744744745,0.7624308943089431,0.05547353960405164,0.08264566962465672,0.07854289117621004,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6601611759843468,0.4479774774774775,0.7613809523809524,0.05622408749515251,0.08057934708899876,0.07813783739050109,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6583194701670312,0.4479594594594595,0.7607630662020906,0.05545193799007859,0.08402865709774351,0.0761283501136869,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6544061160463599,0.4443978978978979,0.7611428571428571,0.05633229640503328,0.0863217222335822,0.07909865541019677,XGBoost
0.01,8,0,0.8,1,0.4,500,0.661609089054211,0.5022012012012013,0.725862950058072,0.05372505903385117,0.08017622107850955,0.0755671083041519,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6596819301880278,0.497503003003003,0.7257770034843206,0.054809155491249165,0.07943546929760785,0.07484378520990105,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6561910115690603,0.4949564564564565,0.7239849012775842,0.05438853093963846,0.08268512133047246,0.07390134120815524,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6538838385423751,0.48961261261261263,0.7249256678281069,0.05404913940852396,0.08431178000627801,0.07343763973748704,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6338399523216597,0.5272972972972974,0.6569221835075494,0.05513655456826455,0.08317534686702813,0.0745580623775673,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6355478588344442,0.5253453453453454,0.6642009291521487,0.05633207873491923,0.08061115621443908,0.0750182504804616,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6346299130140594,0.5184714714714714,0.663787456445993,0.05690501377336768,0.07616721126356935,0.07818190916516986,XGBoost
0.1,8,0,0.8,1,0.7,500,0.634599346733493,0.5167447447447447,0.6721742160278745,0.05604583623272109,0.08272557734260898,0.07429351598881491,XGBoost
1,8,0,0.8,1,0.4,500,0.57309348372763,0.5196156156156156,0.5850603948896632,0.060769128673156425,0.081317542111972,0.07534637121467995,XGBoost
1,8,0,0.8,1,0.5,500,0.5768356300551423,0.5182192192192192,0.5918815331010453,0.06648588952831389,0.08201428903035911,0.08093530733059145,XGBoost
1,8,0,0.8,1,0.6,500,0.5840416470477446,0.5191681681681681,0.5992926829268292,0.06026165305063061,0.07849366712134327,0.07987054206461551,XGBoost
1,8,0,0.8,1,0.7,500,0.5887519714836787,0.520024024024024,0.6053275261324041,0.05815367285462933,0.08556757052822288,0.0754061044955155,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6446849079044201,0.4526816816816817,0.7661207897793264,0.05596640412830213,0.07594987334859174,0.07212574400344698,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6485745335928262,0.4513783783783784,0.771472706155633,0.05604773745223495,0.08298418677020417,0.07242556517283989,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6471719637756224,0.4522867867867868,0.7751521486643438,0.05473125145921122,0.08116800036862082,0.07023598791853163,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6439170442219223,0.45031981981981983,0.7733914053426248,0.055666236546067845,0.08208661441568907,0.07526186264164329,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6447668966876284,0.49833633633633634,0.7116817653890825,0.054030066143806496,0.08236618756528839,0.07221708498080902,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6474604840031669,0.49854504504504504,0.7232334494773519,0.05332781010516881,0.08146698269085706,0.07144415176543974,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6469952801233289,0.4987762762762763,0.7250987224157955,0.05217869460060128,0.08193284464331876,0.07032760575227577,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6471525087805575,0.4965285285285285,0.7286155632984901,0.05234211254591503,0.0791612288728444,0.06929942891319468,XGBoost
0.1,8,0,0.8,1,0.4,500,0.5988912431595358,0.5122672672672672,0.6404854819976771,0.05472248842018483,0.0797469025337771,0.07451328295747468,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6026001890392134,0.509063063063063,0.6506794425087108,0.05481489720223958,0.0808631734108297,0.07049030463516867,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6056898998301438,0.5139549549549549,0.6540975609756098,0.05459004249086391,0.07916893217812924,0.07062300485643075,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6103787001287001,0.5131366366366367,0.6592938443670151,0.052015010671835685,0.08026869204122833,0.07086296817214584,XGBoost
1,8,0,0.8,1,0.4,500,0.5420816304108987,0.5030255255255255,0.5609279907084785,0.06077473031670408,0.08105469596217806,0.07946421527917191,XGBoost
1,8,0,0.8,1,0.5,500,0.5468537130335911,0.4957372372372372,0.5705412311265969,0.06006656029757272,0.07995727460812149,0.07817868691454893,XGBoost
1,8,0,0.8,1,0.6,500,0.5544521184948015,0.5035480480480481,0.5855238095238096,0.05695216378670065,0.08243197684401167,0.07437110703736709,XGBoost
1,8,0,0.8,1,0.7,500,0.55775541395053585,0.49943543543543545,0.5897305458768873,0.060243427571094826,0.08640715173779766,0.07746096942730184,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6963644550473819,0.5025780780780781,0.8200418118466899,0.05656905688096852,0.08028202961269695,0.06892901616066009,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6985457365030536,0.4951861861861862,0.8280406504065041,0.05609760209304652,0.07973078917010064,0.06728982446991215,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6972228535155365,0.4896351351351351,0.830321718931475,0.05586251369048346,0.08071230731185056,0.06888467505210068,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6936909317854439,0.48432582582582584,0.8293693379790941,0.05554260809353599,0.08049017358998112,0.06851222682811865,XGBoost
0.01,8,0,0.8,1,0.4,500,0.7035915950794,0.5468123123123123,0.7763658536585366,0.054435803180015695,0.07984815231787537,0.0697941615845039,XGBoost
0.01,8,0,0.8,1,0.5,500,0.7053033373094348,0.5431951951951952,0.781869918699187,0.05447259538167032,0.08084935031136047,0.06683262565193254,XGBoost
0.01,8,0,0.8,1,0.6,500,0.7047053438455877,0.5394714714714715,0.7901173054587689,0.05363273547051769,0.07723357536368534,0.06684036020022482,XGBoost
0.01,8,0,0.8,1,0.7,500,0.701514852831926,0.5316006006006007,0.7931451800232288,0.05473403500393281,0.0826923373304654,0.06836498900287304,XGBoost
0.1,8,0,0.8,1,0.4,500,0.667063500783013,0.5545945945945946,0.6929059233449477,0.05342673735214519,0.08283022845841882,0.07068483681756739,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6740858907688176,0.5545765765765766,0.7051927990708479,0.05528085208281511,0.08085335585714554,0.07372989382940667,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6786998531632678,0.5578498498498499,0.711404181184669,0.05414364823524844,0.08055743948076123,0.07168157529980504,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6809631600241356,0.5567807807807807,0.7204622531939605,0.05326459960762008,0.0809332695038335,0.07095848387151021,XGBoost
1,8,0,0.8,1,0.4,500,0.5846231815439132,0.538006006006006,0.5858606271777004,0.06173077116953902,0.0891934996849728,0.08005077228661783,XGBoost
1,8,0,0.8,1,0.5,500,0.5989054960884229,0.5299399399399399,0.6117409988385598,0.05942408133626943,0.0834973384427556,0.07462374952957448,XGBoost
1,8,0,0.8,1,0.6,500,0.6090850807253246,0.5397747747747748,0.620376306620209,0.060984973040234834,0.0868889264164711,0.07853348564842515,XGBoost
1,8,0,0.8,1,0.7,500,0.6263118754643144,0.5431471471471472,0.6380987224157956,0.05930169179318837,0.08667360117140052,0.07780078079057788,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6735003557564533,0.44481681681681684,0.8062380952380952,0.0546598954804663,0.08042230585674824,0.06819390041934607,XGBoost
0.001,8,0,0.8,1,0.5,500,0.673453144782413,0.45073273273273273,0.8101881533101045,0.05426108752460204,0.07746572297639594,0.06478200638911387,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6729649614771566,0.4519924924924925,0.8101777003484321,0.052693854162879486,0.08041066576631381,0.062015181087888074,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6692185983893301,0.4526216216216216,0.8064459930313589,0.05292202548900506,0.07910933768726229,0.06338987068585744,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6729816436645705,0.5097507507507507,0.7389419279907085,0.052470401327917776,0.07857969605460761,0.07005168241510913,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6742125801759948,0.5067912912912913,0.740335656213705,0.05082822337305529,0.07782200668472032,0.06917260912853228,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6733251273922005,0.5055975975975976,0.7473205574912892,0.05060365472809758,0.07604165449787154,0.06527868590894735,XGBoost
0.01,8,0,0.8,1,0.7,500,0.6722026843917088,0.5043183183183183,0.7460487804878049,0.05230250500883935,0.07995981796427641,0.06639308027869426,XGBoost
0.1,8,0,0.8,1,0.4,500,0.6335199389284755,0.5297717717717718,0.6652822299651568,0.052477690954350856,0.08316083977626888,0.0752186783347912,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6379804979195223,0.5266486486486487,0.6750220673635308,0.050109291706166424,0.07969057331746623,0.0738381873000147,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6411472822997213,0.5236741741741742,0.6792590011614402,0.052315576229468676,0.08024614204849342,0.07547009167727524,XGBoost
0.1,8,0,0.8,1,0.7,500,0.6442423564679662,0.523948948948949,0.6843321718931475,0.05175414167691659,0.07635558879046647,0.0725973979050917,XGBoost
1,8,0,0.8,1,0.4,500,0.5693489709221417,0.5121726726726726,0.5844843205574913,0.061973526196676836,0.08536618760575056,0.08067750719875016,XGBoost
1,8,0,0.8,1,0.5,500,0.5785760682285073,0.5161036036036036,0.5941451800232288,0.06574196323444642,0.08804346274040982,0.08075390642165046,XGBoost
1,8,0,0.8,1,0.6,500,0.5867223878931196,0.5215255255255256,0.6037212543554007,0.057682938324095996,0.07787338590130974,0.07640486225139459,XGBoost
1,8,0,0.8,1,0.7,500,0.5956263249312029,0.5222492492492493,0.6139570267131242,0.060167150452268815,0.08587860706064826,0.07932475100025375,XGBoost
0.001,8,0,0.8,1,0.4,500,0.6768366014097721,0.4702687687687688,0.790493612078978,0.05392473605508256,0.08062028160970126,0.06967829606443075,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6772904324184812,0.46493393393393395,0.79188037166085945,0.05434962810439869,0.07928358702038649,0.06998843343697404,XGBoost
0.001,8,0,0.8,1,0.6,500,0.6742897139299578,0.45846096096096095,0.7917444831591173,0.053499668973562335,0.08043661309597684,0.06791104689028034,XGBoost
0.001,8,0,0.8,1,0.7,500,0.6699930557735436,0.4548858858858859,0.7892485481997678,0.054446459974313084,0.0852134512619055,0.07093843996578818,XGBoost
0.01,8,0,0.8,1,0.4,500,0.6826719053548322,0.5276906906906907,0.7419140534262485,0.05080761099111654,0.07669579199395662,0.0698466528379598,XGBoost
0.01,8,0,0.8,1,0.5,500,0.6842056839069034,0.5313663663663664,0.7431161440185831,0.05127521321915707,0.07792524817178133,0.06919813087747573,XGBoost
0.01,8,0,0.8,1,0.6,500,0.6830361799081311,0.5218003003003003,0.7472613240418119,0.05107620089209786,0.0794533864833163,0.06960816528918033,XGBoost
0.01,8,0,0.8,1,0.7,500,0.682492268400805,0.5181906906906907,0.75034262485482,0.05099057205826783,0.08066829980398026,0.06899428026606082,XGBoost
0.1,8,0,0.8,1,0.4,500,0.649239027354881,0.5456081081081081,0.6661579558652729,0.0523775521594709,0.07869138839729034,0.07634946685762439,XGBoost
0.1,8,0,0.8,1,0.5,500,0.6530575793563599,0.5449684684684685,0.6739001161440186,0.05338069325750621,0.07807505307087499,0.07266600325978893,XGBoost
0.1,8,0,0.8,1,0.6,500,0.6570318384586677,0.5438063063063063,0.6778339140534263,0.053975472872050595,0.08018370182670037,0.07572864308661875,XGBoost
0.1,8,0,0.8,1,0.7,500,0.65833543735373,0.5409354354354354,0.6839698025551684,0.05155830572286885,0.07672631086534776,0.07078710519730855,XGBoost
1,8,0,0.8,1,0.4,500,0.5772062441361222,0.5237882882882883,0.5875714285714286,0.06442742738584076,0.08690310707437869,0.07724413527356791,XGBoost
1,8,0,0.8,1,0.5,500,0.5899531029287127,0.5312597597597598,0.5979070847851335,0.059666472980273964,0.08627586312664305,0.07851859606210554,XGBoost
1,8,0,0.8,1,0.6,500,0.5928992450638793,0.530475975975976,0.6017851335656214,0.06078932097736146,0.08558335902622166,0.08005010707921327,XGBoost
1,8,0,0.8,1,0.7,500,0.6001658853975927,0.5346381381381381,0.6110452961672473,0.06222392393149145,0.08433341934738234,0.07811428057275517,XGBoost
0.001,8,0,0.8,1,0.4,500,0.683721228196838,0.45348948948948953,0.7922799070847851,0.054097800048552636,0.08377032439770944,0.06674562646527714,XGBoost
0.001,8,0,0.8,1,0.5,500,0.6858603507688874,0.45325225225225224,0.7973774680603949,0.05450781987732533,0.08434974842325095,0.06747801681800056,XGBoost
